1997|UNITED ST1|MFGR#1410|32583300.00
1997|UNITED ST1|MFGR#141|10152087.00
1997|UNITED ST1|MFGR#1411|15690352.00
1997|UNITED ST1|MFGR#1412|16671403.00
1997|UNITED ST1|MFGR#1413|4942775.00
1997|UNITED ST1|MFGR#1414|9391597.00
1997|UNITED ST1|MFGR#1415|26937296.00
1997|UNITED ST1|MFGR#1416|25782871.00
1997|UNITED ST1|MFGR#1417|23349641.00
1997|UNITED ST1|MFGR#1418|10934620.00
1997|UNITED ST1|MFGR#1419|22673030.00
1997|UNITED ST1|MFGR#1420|18100795.00
1997|UNITED ST1|MFGR#1421|25405678.00
1997|UNITED ST1|MFGR#142|14048276.00
1997|UNITED ST1|MFGR#1423|5713800.00
1997|UNITED ST1|MFGR#1424|4131923.00
1997|UNITED ST1|MFGR#1425|17190425.00
1997|UNITED ST1|MFGR#1426|22314044.00
1997|UNITED ST1|MFGR#1427|13635057.00
1997|UNITED ST1|MFGR#1428|17735811.00
1997|UNITED ST1|MFGR#1429|28740911.00
1997|UNITED ST1|MFGR#1430|18655292.00
1997|UNITED ST1|MFGR#1431|11074399.00
1997|UNITED ST1|MFGR#143|27418033.00
1997|UNITED ST1|MFGR#1432|7490170.00
1997|UNITED ST1|MFGR#1433|28997266.00
1997|UNITED ST1|MFGR#1434|4612211.00
1997|UNITED ST1|MFGR#1435|16327124.00
1997|UNITED ST1|MFGR#1436|17409665.00
1997|UNITED ST1|MFGR#1437|33391635.00
1997|UNITED ST1|MFGR#1438|37321134.00
1997|UNITED ST1|MFGR#1439|10279941.00
1997|UNITED ST1|MFGR#1440|28921230.00
1997|UNITED ST1|MFGR#144|12304723.00
1997|UNITED ST1|MFGR#145|17933684.00
1997|UNITED ST1|MFGR#146|8709103.00
1997|UNITED ST1|MFGR#147|20145983.00
1997|UNITED ST1|MFGR#148|16940400.00
1997|UNITED ST1|MFGR#149|10284949.00
1997|UNITED ST2|MFGR#1412|6328240.00
1997|UNITED ST2|MFGR#1415|5022682.00
1997|UNITED ST2|MFGR#1416|4102214.00
1997|UNITED ST2|MFGR#1417|5284444.00
1997|UNITED ST2|MFGR#1418|2649908.00
1997|UNITED ST2|MFGR#1419|4664673.00
1997|UNITED ST2|MFGR#142|10784835.00
1997|UNITED ST2|MFGR#1423|4095190.00
1997|UNITED ST2|MFGR#1424|5376355.00
1997|UNITED ST2|MFGR#1425|3949957.00
1997|UNITED ST2|MFGR#1430|4618266.00
1997|UNITED ST2|MFGR#1432|5183060.00
1997|UNITED ST2|MFGR#143|2859829.00
1997|UNITED ST2|MFGR#1433|10531371.00
1997|UNITED ST2|MFGR#1434|77646.00
1997|UNITED ST2|MFGR#1436|6538508.00
1997|UNITED ST2|MFGR#1438|12324747.00
1997|UNITED ST2|MFGR#1440|12247229.00
1997|UNITED ST2|MFGR#144|2002870.00
1997|UNITED ST2|MFGR#145|202685.00
1997|UNITED ST2|MFGR#148|5998932.00
1997|UNITED ST3|MFGR#1410|31051703.00
1997|UNITED ST3|MFGR#1411|14099543.00
1997|UNITED ST3|MFGR#141|12866083.00
1997|UNITED ST3|MFGR#1412|4970551.00
1997|UNITED ST3|MFGR#1413|26129762.00
1997|UNITED ST3|MFGR#1414|22364787.00
1997|UNITED ST3|MFGR#1415|27883428.00
1997|UNITED ST3|MFGR#1416|25289630.00
1997|UNITED ST3|MFGR#1417|5524810.00
1997|UNITED ST3|MFGR#1419|3616608.00
1997|UNITED ST3|MFGR#1420|12958851.00
1997|UNITED ST3|MFGR#142|10776059.00
1997|UNITED ST3|MFGR#1421|5815494.00
1997|UNITED ST3|MFGR#1422|17694270.00
1997|UNITED ST3|MFGR#1423|10285142.00
1997|UNITED ST3|MFGR#1424|21555317.00
1997|UNITED ST3|MFGR#1425|5214517.00
1997|UNITED ST3|MFGR#1426|16810700.00
1997|UNITED ST3|MFGR#1427|10086430.00
1997|UNITED ST3|MFGR#1428|7733716.00
1997|UNITED ST3|MFGR#1429|11922430.00
1997|UNITED ST3|MFGR#1430|20105292.00
1997|UNITED ST3|MFGR#1431|14716979.00
1997|UNITED ST3|MFGR#1432|15779247.00
1997|UNITED ST3|MFGR#1433|15308773.00
1997|UNITED ST3|MFGR#1434|8515037.00
1997|UNITED ST3|MFGR#1435|25486899.00
1997|UNITED ST3|MFGR#1436|12739448.00
1997|UNITED ST3|MFGR#1437|11249180.00
1997|UNITED ST3|MFGR#1438|4156824.00
1997|UNITED ST3|MFGR#1439|18358277.00
1997|UNITED ST3|MFGR#1440|22920494.00
1997|UNITED ST3|MFGR#144|10097718.00
1997|UNITED ST3|MFGR#145|20285859.00
1997|UNITED ST3|MFGR#146|18406423.00
1997|UNITED ST3|MFGR#147|17295990.00
1997|UNITED ST3|MFGR#148|26127145.00
1997|UNITED ST3|MFGR#149|19895538.00
1997|UNITED ST4|MFGR#1410|5503247.00
1997|UNITED ST4|MFGR#1411|6096435.00
1997|UNITED ST4|MFGR#1412|19976043.00
1997|UNITED ST4|MFGR#1413|22581282.00
1997|UNITED ST4|MFGR#1414|10101379.00
1997|UNITED ST4|MFGR#1415|8877444.00
1997|UNITED ST4|MFGR#1416|17943398.00
1997|UNITED ST4|MFGR#1417|9224501.00
1997|UNITED ST4|MFGR#141|8135477.00
1997|UNITED ST4|MFGR#1418|16255176.00
1997|UNITED ST4|MFGR#1419|683069.00
1997|UNITED ST4|MFGR#1420|27954262.00
1997|UNITED ST4|MFGR#1421|54209185.00
1997|UNITED ST4|MFGR#1422|1173957.00
1997|UNITED ST4|MFGR#142|23512944.00
1997|UNITED ST4|MFGR#1423|20410710.00
1997|UNITED ST4|MFGR#1424|2889270.00
1997|UNITED ST4|MFGR#1425|13361796.00
1997|UNITED ST4|MFGR#1426|18678819.00
1997|UNITED ST4|MFGR#1427|18206066.00
1997|UNITED ST4|MFGR#1428|18153974.00
1997|UNITED ST4|MFGR#1429|12545076.00
1997|UNITED ST4|MFGR#1430|16128370.00
1997|UNITED ST4|MFGR#1431|11153717.00
1997|UNITED ST4|MFGR#1432|7745636.00
1997|UNITED ST4|MFGR#1433|15983634.00
1997|UNITED ST4|MFGR#1434|3662246.00
1997|UNITED ST4|MFGR#1435|3060180.00
1997|UNITED ST4|MFGR#1436|11524592.00
1997|UNITED ST4|MFGR#143|6158834.00
1997|UNITED ST4|MFGR#1437|36824174.00
1997|UNITED ST4|MFGR#1438|8226666.00
1997|UNITED ST4|MFGR#1439|9872470.00
1997|UNITED ST4|MFGR#1440|401207.00
1997|UNITED ST4|MFGR#145|11698312.00
1997|UNITED ST4|MFGR#146|18259956.00
1997|UNITED ST4|MFGR#147|10256110.00
1997|UNITED ST4|MFGR#148|15892628.00
1997|UNITED ST4|MFGR#149|4322491.00
1997|UNITED ST5|MFGR#1411|2427261.00
1997|UNITED ST5|MFGR#1412|9032422.00
1997|UNITED ST5|MFGR#1413|6343588.00
1997|UNITED ST5|MFGR#1414|2961025.00
1997|UNITED ST5|MFGR#1415|21186568.00
1997|UNITED ST5|MFGR#1416|9354080.00
1997|UNITED ST5|MFGR#1417|11786246.00
1997|UNITED ST5|MFGR#1418|15297245.00
1997|UNITED ST5|MFGR#141|8534275.00
1997|UNITED ST5|MFGR#1420|15787608.00
1997|UNITED ST5|MFGR#1421|17858301.00
1997|UNITED ST5|MFGR#1422|14080987.00
1997|UNITED ST5|MFGR#1423|12535186.00
1997|UNITED ST5|MFGR#1424|3221960.00
1997|UNITED ST5|MFGR#1425|8950317.00
1997|UNITED ST5|MFGR#1426|13161486.00
1997|UNITED ST5|MFGR#1427|6149737.00
1997|UNITED ST5|MFGR#1428|6796520.00
1997|UNITED ST5|MFGR#1429|26026300.00
1997|UNITED ST5|MFGR#1430|16092131.00
1997|UNITED ST5|MFGR#1431|3425291.00
1997|UNITED ST5|MFGR#1432|14630175.00
1997|UNITED ST5|MFGR#1433|4967585.00
1997|UNITED ST5|MFGR#1434|6716261.00
1997|UNITED ST5|MFGR#1435|6290790.00
1997|UNITED ST5|MFGR#1436|6787699.00
1997|UNITED ST5|MFGR#143|6712572.00
1997|UNITED ST5|MFGR#1437|6045168.00
1997|UNITED ST5|MFGR#1438|1082877.00
1997|UNITED ST5|MFGR#1439|5268611.00
1997|UNITED ST5|MFGR#1440|2644336.00
1997|UNITED ST5|MFGR#144|8900840.00
1997|UNITED ST5|MFGR#145|18054844.00
1997|UNITED ST5|MFGR#146|4893668.00
1997|UNITED ST5|MFGR#147|9615891.00
1997|UNITED ST5|MFGR#148|1426124.00
1997|UNITED ST5|MFGR#149|7320726.00
1997|UNITED ST6|MFGR#1410|23352963.00
1997|UNITED ST6|MFGR#141|10051337.00
1997|UNITED ST6|MFGR#1411|1537303.00
1997|UNITED ST6|MFGR#1412|4332646.00
1997|UNITED ST6|MFGR#1413|14686752.00
1997|UNITED ST6|MFGR#1414|7226409.00
1997|UNITED ST6|MFGR#1415|15062686.00
1997|UNITED ST6|MFGR#1416|8606480.00
1997|UNITED ST6|MFGR#1417|7662761.00
1997|UNITED ST6|MFGR#1418|1810860.00
1997|UNITED ST6|MFGR#1419|20179568.00
1997|UNITED ST6|MFGR#1420|3844271.00
1997|UNITED ST6|MFGR#1421|10608709.00
1997|UNITED ST6|MFGR#142|15506072.00
1997|UNITED ST6|MFGR#1422|16083699.00
1997|UNITED ST6|MFGR#1423|6789571.00
1997|UNITED ST6|MFGR#1424|17631950.00
1997|UNITED ST6|MFGR#1425|8477221.00
1997|UNITED ST6|MFGR#1426|16847029.00
1997|UNITED ST6|MFGR#1428|17314796.00
1997|UNITED ST6|MFGR#1429|19175871.00
1997|UNITED ST6|MFGR#1431|5319063.00
1997|UNITED ST6|MFGR#1432|7875606.00
1997|UNITED ST6|MFGR#1433|9305264.00
1997|UNITED ST6|MFGR#1434|8050404.00
1997|UNITED ST6|MFGR#1435|17585836.00
1997|UNITED ST6|MFGR#1436|13745758.00
1997|UNITED ST6|MFGR#1438|14536324.00
1997|UNITED ST6|MFGR#143|8775848.00
1997|UNITED ST6|MFGR#1439|11451329.00
1997|UNITED ST6|MFGR#1440|5719238.00
1997|UNITED ST6|MFGR#144|10794837.00
1997|UNITED ST6|MFGR#145|25449058.00
1997|UNITED ST6|MFGR#146|17821996.00
1997|UNITED ST6|MFGR#147|18922333.00
1997|UNITED ST6|MFGR#148|10825718.00
1997|UNITED ST6|MFGR#149|14950868.00
1997|UNITED ST7|MFGR#1410|4622953.00
1997|UNITED ST7|MFGR#1411|14885507.00
1997|UNITED ST7|MFGR#1412|19011375.00
1997|UNITED ST7|MFGR#1413|31178370.00
1997|UNITED ST7|MFGR#1414|16429613.00
1997|UNITED ST7|MFGR#1415|3091832.00
1997|UNITED ST7|MFGR#1416|17008243.00
1997|UNITED ST7|MFGR#1417|15609283.00
1997|UNITED ST7|MFGR#141|8291476.00
1997|UNITED ST7|MFGR#1418|5059394.00
1997|UNITED ST7|MFGR#1419|7234721.00
1997|UNITED ST7|MFGR#1420|6426590.00
1997|UNITED ST7|MFGR#1421|6043221.00
1997|UNITED ST7|MFGR#1422|13273021.00
1997|UNITED ST7|MFGR#1423|30537249.00
1997|UNITED ST7|MFGR#1424|9224296.00
1997|UNITED ST7|MFGR#1425|12799069.00
1997|UNITED ST7|MFGR#1426|30277891.00
1997|UNITED ST7|MFGR#142|6898938.00
1997|UNITED ST7|MFGR#1427|8331493.00
1997|UNITED ST7|MFGR#1428|16205423.00
1997|UNITED ST7|MFGR#1429|14396627.00
1997|UNITED ST7|MFGR#1430|16556758.00
1997|UNITED ST7|MFGR#143|10209623.00
1997|UNITED ST7|MFGR#1431|15775327.00
1997|UNITED ST7|MFGR#1432|24602989.00
1997|UNITED ST7|MFGR#1433|22927717.00
1997|UNITED ST7|MFGR#1434|9486462.00
1997|UNITED ST7|MFGR#1435|14254290.00
1997|UNITED ST7|MFGR#1436|8645365.00
1997|UNITED ST7|MFGR#1437|19026166.00
1997|UNITED ST7|MFGR#1438|11291550.00
1997|UNITED ST7|MFGR#1439|9590292.00
1997|UNITED ST7|MFGR#1440|21877355.00
1997|UNITED ST7|MFGR#144|14110404.00
1997|UNITED ST7|MFGR#145|8246717.00
1997|UNITED ST7|MFGR#146|9785781.00
1997|UNITED ST7|MFGR#147|13412691.00
1997|UNITED ST7|MFGR#148|14235939.00
1997|UNITED ST7|MFGR#149|23450309.00
1997|UNITED ST8|MFGR#1410|7191961.00
1997|UNITED ST8|MFGR#1411|2425849.00
1997|UNITED ST8|MFGR#1412|26725641.00
1997|UNITED ST8|MFGR#1413|7915896.00
1997|UNITED ST8|MFGR#1414|14359044.00
1997|UNITED ST8|MFGR#1415|15834927.00
1997|UNITED ST8|MFGR#1416|7464470.00
1997|UNITED ST8|MFGR#1417|15274496.00
1997|UNITED ST8|MFGR#141|7323416.00
1997|UNITED ST8|MFGR#1418|3261391.00
1997|UNITED ST8|MFGR#1419|8020386.00
1997|UNITED ST8|MFGR#1420|9441461.00
1997|UNITED ST8|MFGR#1421|2998735.00
1997|UNITED ST8|MFGR#1423|1565415.00
1997|UNITED ST8|MFGR#1424|5613094.00
1997|UNITED ST8|MFGR#1425|7186734.00
1997|UNITED ST8|MFGR#142|5985550.00
1997|UNITED ST8|MFGR#1426|3153117.00
1997|UNITED ST8|MFGR#1427|11303043.00
1997|UNITED ST8|MFGR#1428|3564003.00
1997|UNITED ST8|MFGR#1430|6633950.00
1997|UNITED ST8|MFGR#1431|867285.00
1997|UNITED ST8|MFGR#1432|9962884.00
1997|UNITED ST8|MFGR#1433|13708011.00
1997|UNITED ST8|MFGR#1434|7357067.00
1997|UNITED ST8|MFGR#1435|11993453.00
1997|UNITED ST8|MFGR#143|6357477.00
1997|UNITED ST8|MFGR#1436|7231938.00
1997|UNITED ST8|MFGR#1437|18632056.00
1997|UNITED ST8|MFGR#1438|3609384.00
1997|UNITED ST8|MFGR#1440|2521917.00
1997|UNITED ST8|MFGR#144|4822734.00
1997|UNITED ST8|MFGR#145|11683385.00
1997|UNITED ST8|MFGR#146|3350415.00
1997|UNITED ST8|MFGR#147|8425393.00
1997|UNITED ST8|MFGR#148|15005341.00
1997|UNITED ST8|MFGR#149|9018101.00
1997|UNITED ST9|MFGR#1410|8455387.00
1997|UNITED ST9|MFGR#1411|27984689.00
1997|UNITED ST9|MFGR#141|21838850.00
1997|UNITED ST9|MFGR#1412|26491401.00
1997|UNITED ST9|MFGR#1413|30237705.00
1997|UNITED ST9|MFGR#1414|8957476.00
1997|UNITED ST9|MFGR#1415|35391583.00
1997|UNITED ST9|MFGR#1416|8923782.00
1997|UNITED ST9|MFGR#1417|3210984.00
1997|UNITED ST9|MFGR#1418|12102607.00
1997|UNITED ST9|MFGR#1419|14468627.00
1997|UNITED ST9|MFGR#1420|13139731.00
1997|UNITED ST9|MFGR#1421|8410650.00
1997|UNITED ST9|MFGR#1422|11268410.00
1997|UNITED ST9|MFGR#1423|2846614.00
1997|UNITED ST9|MFGR#142|33363582.00
1997|UNITED ST9|MFGR#1424|2305872.00
1997|UNITED ST9|MFGR#1425|4896060.00
1997|UNITED ST9|MFGR#1426|31544772.00
1997|UNITED ST9|MFGR#1427|4113085.00
1997|UNITED ST9|MFGR#1428|11137081.00
1997|UNITED ST9|MFGR#1429|10633230.00
1997|UNITED ST9|MFGR#1430|2727389.00
1997|UNITED ST9|MFGR#1431|10548538.00
1997|UNITED ST9|MFGR#143|11438203.00
1997|UNITED ST9|MFGR#1433|26564495.00
1997|UNITED ST9|MFGR#1434|11948206.00
1997|UNITED ST9|MFGR#1435|2201909.00
1997|UNITED ST9|MFGR#1436|10347631.00
1997|UNITED ST9|MFGR#1437|40051690.00
1997|UNITED ST9|MFGR#1438|2662945.00
1997|UNITED ST9|MFGR#1439|18011455.00
1997|UNITED ST9|MFGR#1440|11123196.00
1997|UNITED ST9|MFGR#144|10202784.00
1997|UNITED ST9|MFGR#145|11326624.00
1997|UNITED ST9|MFGR#146|27825456.00
1997|UNITED ST9|MFGR#147|17579502.00
1997|UNITED ST9|MFGR#148|17001116.00
1998|UNITED ST0|MFGR#1410|5225999.00
1998|UNITED ST0|MFGR#141|12484786.00
1998|UNITED ST0|MFGR#1411|2633395.00
1998|UNITED ST0|MFGR#1412|9479536.00
1998|UNITED ST0|MFGR#1413|18468711.00
1998|UNITED ST0|MFGR#1414|19440601.00
1998|UNITED ST0|MFGR#1415|16894643.00
1998|UNITED ST0|MFGR#1416|7520117.00
1998|UNITED ST0|MFGR#1417|464576.00
1998|UNITED ST0|MFGR#1418|5171747.00
1998|UNITED ST0|MFGR#1419|5970985.00
1998|UNITED ST0|MFGR#1420|2568835.00
1998|UNITED ST0|MFGR#1421|6096442.00
1998|UNITED ST0|MFGR#1422|10099456.00
1998|UNITED ST0|MFGR#142|23830409.00
1998|UNITED ST0|MFGR#1423|24617746.00
1998|UNITED ST0|MFGR#1424|22853888.00
1998|UNITED ST0|MFGR#1425|25622112.00
1998|UNITED ST0|MFGR#1426|9630701.00
1998|UNITED ST0|MFGR#1427|4952625.00
1998|UNITED ST0|MFGR#1428|4675471.00
1998|UNITED ST0|MFGR#1429|19713527.00
1998|UNITED ST0|MFGR#1430|13948705.00
1998|UNITED ST0|MFGR#1431|2955181.00
1998|UNITED ST0|MFGR#1432|17946759.00
1998|UNITED ST0|MFGR#1433|23325027.00
1998|UNITED ST0|MFGR#1434|8580738.00
1998|UNITED ST0|MFGR#143|4971265.00
1998|UNITED ST0|MFGR#1435|6663914.00
1998|UNITED ST0|MFGR#1436|13468582.00
1998|UNITED ST0|MFGR#1437|9419979.00
1998|UNITED ST0|MFGR#1438|16164522.00
1998|UNITED ST0|MFGR#1439|8692866.00
1998|UNITED ST0|MFGR#1440|8513736.00
1998|UNITED ST0|MFGR#144|17338711.00
1998|UNITED ST0|MFGR#145|6212569.00
1998|UNITED ST0|MFGR#146|2702349.00
1998|UNITED ST0|MFGR#149|8844540.00
1998|UNITED ST1|MFGR#1410|5224626.00
1998|UNITED ST1|MFGR#1411|16046399.00
1998|UNITED ST1|MFGR#141|13449110.00
1998|UNITED ST1|MFGR#1412|8424392.00
1998|UNITED ST1|MFGR#1413|7634982.00
1998|UNITED ST1|MFGR#1414|8711782.00
1998|UNITED ST1|MFGR#1415|5991201.00
1998|UNITED ST1|MFGR#1416|11059645.00
1998|UNITED ST1|MFGR#1417|8108087.00
1998|UNITED ST1|MFGR#1418|1710875.00
1998|UNITED ST1|MFGR#1419|452298.00
1998|UNITED ST1|MFGR#1421|4766963.00
1998|UNITED ST1|MFGR#1422|5556563.00
1998|UNITED ST1|MFGR#1423|12110257.00
1998|UNITED ST1|MFGR#1424|8924948.00
1998|UNITED ST1|MFGR#1425|5684710.00
1998|UNITED ST1|MFGR#142|6186526.00
1998|UNITED ST1|MFGR#1426|6844444.00
1998|UNITED ST1|MFGR#1427|7625525.00
1998|UNITED ST1|MFGR#1428|5227395.00
1998|UNITED ST1|MFGR#1429|2855272.00
1998|UNITED ST1|MFGR#1430|16952380.00
1998|UNITED ST1|MFGR#1431|7655883.00
1998|UNITED ST1|MFGR#1432|2975960.00
1998|UNITED ST1|MFGR#1433|10175594.00
1998|UNITED ST1|MFGR#1434|26358848.00
1998|UNITED ST1|MFGR#1435|11408623.00
1998|UNITED ST1|MFGR#1436|4438242.00
1998|UNITED ST1|MFGR#143|6964811.00
1998|UNITED ST1|MFGR#1437|10014906.00
1998|UNITED ST1|MFGR#1438|18817171.00
1998|UNITED ST1|MFGR#1439|2129973.00
1998|UNITED ST1|MFGR#1440|20185179.00
1998|UNITED ST1|MFGR#144|9512727.00
1998|UNITED ST1|MFGR#145|823605.00
1998|UNITED ST1|MFGR#146|9358026.00
1998|UNITED ST1|MFGR#147|6552312.00
1998|UNITED ST1|MFGR#148|9144461.00
1998|UNITED ST1|MFGR#149|2149639.00
1998|UNITED ST2|MFGR#1410|8044368.00
1998|UNITED ST2|MFGR#1413|727343.00
1998|UNITED ST2|MFGR#1414|251088.00
1998|UNITED ST2|MFGR#1416|5224696.00
1998|UNITED ST2|MFGR#1419|7917142.00
1998|UNITED ST2|MFGR#1420|9848986.00
1998|UNITED ST2|MFGR#1427|4816976.00
1998|UNITED ST2|MFGR#1429|4196069.00
1998|UNITED ST2|MFGR#143|10073044.00
1998|UNITED ST2|MFGR#1431|877123.00
1998|UNITED ST2|MFGR#1433|3740836.00
1998|UNITED ST2|MFGR#1434|857691.00
1998|UNITED ST2|MFGR#1435|2277870.00
1998|UNITED ST2|MFGR#145|4906521.00
1998|UNITED ST2|MFGR#149|842348.00
1998|UNITED ST3|MFGR#1410|3169761.00
1998|UNITED ST3|MFGR#1412|6590440.00
1998|UNITED ST3|MFGR#1413|2015369.00
1998|UNITED ST3|MFGR#141|4181582.00
1998|UNITED ST3|MFGR#1414|4408466.00
1998|UNITED ST3|MFGR#1415|3963826.00
1998|UNITED ST3|MFGR#1416|3179540.00
1998|UNITED ST3|MFGR#1417|11440999.00
1998|UNITED ST3|MFGR#1418|8725751.00
1998|UNITED ST3|MFGR#1419|10646990.00
1998|UNITED ST3|MFGR#1420|3583150.00
1998|UNITED ST3|MFGR#1421|7085689.00
1998|UNITED ST3|MFGR#1422|20858904.00
1998|UNITED ST3|MFGR#1423|12825743.00
1998|UNITED ST3|MFGR#1424|3533518.00
1998|UNITED ST3|MFGR#142|5056172.00
1998|UNITED ST3|MFGR#1425|4938324.00
1998|UNITED ST3|MFGR#1426|15164664.00
1998|UNITED ST3|MFGR#1427|2619162.00
1998|UNITED ST3|MFGR#1428|7723699.00
1998|UNITED ST3|MFGR#1430|7139650.00
1998|UNITED ST3|MFGR#1431|10306394.00
1998|UNITED ST3|MFGR#1432|14769004.00
1998|UNITED ST3|MFGR#143|24362893.00
1998|UNITED ST3|MFGR#1433|9610545.00
1998|UNITED ST3|MFGR#1435|6611760.00
1998|UNITED ST3|MFGR#1436|941348.00
1998|UNITED ST3|MFGR#1437|4802162.00
1998|UNITED ST3|MFGR#1438|5079750.00
1998|UNITED ST3|MFGR#1439|5905118.00
1998|UNITED ST3|MFGR#1440|9815517.00
1998|UNITED ST3|MFGR#144|5436839.00
1998|UNITED ST3|MFGR#145|7580271.00
1998|UNITED ST3|MFGR#146|14051404.00
1998|UNITED ST3|MFGR#147|7786017.00
1998|UNITED ST3|MFGR#149|1271813.00
1998|UNITED ST4|MFGR#1410|18094129.00
1998|UNITED ST4|MFGR#1411|615999.00
1998|UNITED ST4|MFGR#1412|13988709.00
1998|UNITED ST4|MFGR#141|26703183.00
1998|UNITED ST4|MFGR#1413|10115647.00
1998|UNITED ST4|MFGR#1414|1586551.00
1998|UNITED ST4|MFGR#1415|14357244.00
1998|UNITED ST4|MFGR#1416|9430036.00
1998|UNITED ST4|MFGR#1417|17361773.00
1998|UNITED ST4|MFGR#1418|10187338.00
1998|UNITED ST4|MFGR#1419|7116094.00
1998|UNITED ST4|MFGR#1420|1621340.00
1998|UNITED ST4|MFGR#142|18454502.00
1998|UNITED ST4|MFGR#1422|13861291.00
1998|UNITED ST4|MFGR#1423|4208006.00
1998|UNITED ST4|MFGR#1424|3242576.00
1998|UNITED ST4|MFGR#1425|1470642.00
1998|UNITED ST4|MFGR#1426|11987205.00
1998|UNITED ST4|MFGR#1427|12975399.00
1998|UNITED ST4|MFGR#1428|11756155.00
1998|UNITED ST4|MFGR#1429|6956191.00
1998|UNITED ST4|MFGR#1430|4355096.00
1998|UNITED ST4|MFGR#143|11499476.00
1998|UNITED ST4|MFGR#1431|20166612.00
1998|UNITED ST4|MFGR#1432|8849789.00
1998|UNITED ST4|MFGR#1433|10786037.00
1998|UNITED ST4|MFGR#1435|13208151.00
1998|UNITED ST4|MFGR#1436|4747808.00
1998|UNITED ST4|MFGR#1437|12999351.00
1998|UNITED ST4|MFGR#1438|17360787.00
1998|UNITED ST4|MFGR#1439|2557841.00
1998|UNITED ST4|MFGR#144|22030911.00
1998|UNITED ST4|MFGR#145|5272280.00
1998|UNITED ST4|MFGR#146|4307958.00
1998|UNITED ST4|MFGR#147|7995050.00
1998|UNITED ST4|MFGR#148|2348889.00
1998|UNITED ST5|MFGR#1410|17422889.00
1998|UNITED ST5|MFGR#1411|764246.00
1998|UNITED ST5|MFGR#1413|8051561.00
1998|UNITED ST5|MFGR#1414|1500867.00
1998|UNITED ST5|MFGR#1416|3874315.00
1998|UNITED ST5|MFGR#1417|7550747.00
1998|UNITED ST5|MFGR#1418|14241755.00
1998|UNITED ST5|MFGR#141|8396190.00
1998|UNITED ST5|MFGR#1419|4893846.00
1998|UNITED ST5|MFGR#1420|3810727.00
1998|UNITED ST5|MFGR#1421|3321336.00
1998|UNITED ST5|MFGR#1423|5021100.00
1998|UNITED ST5|MFGR#1424|6125645.00
1998|UNITED ST5|MFGR#142|5418299.00
1998|UNITED ST5|MFGR#1426|880680.00
1998|UNITED ST5|MFGR#1427|1284890.00
1998|UNITED ST5|MFGR#1428|3813108.00
1998|UNITED ST5|MFGR#1429|9429868.00
1998|UNITED ST5|MFGR#1430|7977654.00
1998|UNITED ST5|MFGR#1431|5545969.00
1998|UNITED ST5|MFGR#143|15699981.00
1998|UNITED ST5|MFGR#1432|1803434.00
1998|UNITED ST5|MFGR#1435|12957056.00
1998|UNITED ST5|MFGR#1436|20666755.00
1998|UNITED ST5|MFGR#1437|9536733.00
1998|UNITED ST5|MFGR#1439|11784214.00
1998|UNITED ST5|MFGR#1440|613089.00
1998|UNITED ST5|MFGR#145|8237944.00
1998|UNITED ST5|MFGR#147|5370351.00
1998|UNITED ST6|MFGR#1411|11589040.00
1998|UNITED ST6|MFGR#1412|4800954.00
1998|UNITED ST6|MFGR#1416|5848432.00
1998|UNITED ST6|MFGR#141|6683977.00
1998|UNITED ST6|MFGR#1417|1804324.00
1998|UNITED ST6|MFGR#1418|4642727.00
