6465817447.00|1992|MFGR#1231
6466924492.00|1993|MFGR#1222
6473624441.00|1995|MFGR#1216
6477327990.00|1992|MFGR#1223
6478631175.00|1996|MFGR#1229
6481227038.00|1997|MFGR#1229
6481932347.00|1992|MFGR#121
6484505333.00|1993|MFGR#121
6485293187.00|1992|MFGR#128
6496429055.00|1995|MFGR#127
6504802518.00|1993|MFGR#1223
6506257794.00|1995|MFGR#1214
6508354301.00|1996|MFGR#1223
6509212152.00|1993|MFGR#1229
6517095475.00|1993|MFGR#1231
6517316338.00|1994|MFGR#1230
6527570889.00|1996|MFGR#1212
6528448200.00|1995|MFGR#1220
6533168638.00|1993|MFGR#1212
6540584060.00|1996|MFGR#1230
6544633651.00|1995|MFGR#1229
6551372899.00|1997|MFGR#1222
6554581885.00|1995|MFGR#1223
6560915763.00|1996|MFGR#126
6566152931.00|1995|MFGR#1225
6568311513.00|1994|MFGR#126
6573951551.00|1997|MFGR#1212
6584852928.00|1995|MFGR#1233
6586399836.00|1996|MFGR#1234
6596531127.00|1997|MFGR#1230
6597363428.00|1993|MFGR#127
6597639363.00|1997|MFGR#128
6604090966.00|1994|MFGR#1225
6605636659.00|1994|MFGR#1214
6605716653.00|1994|MFGR#1212
6613283998.00|1997|MFGR#1220
6622286203.00|1994|MFGR#1219
6629983485.00|1996|MFGR#1215
6630127600.00|1997|MFGR#1214
6630987299.00|1993|MFGR#1230
6631995842.00|1995|MFGR#1224
6633301198.00|1995|MFGR#1231
6638084088.00|1995|MFGR#1221
6639416831.00|1992|MFGR#1230
6646328729.00|1993|MFGR#1236
6648890967.00|1996|MFGR#1227
6650140298.00|1996|MFGR#1222
6651946261.00|1997|MFGR#1219
6652159592.00|1993|MFGR#1220
6652308050.00|1992|MFGR#1215
6653093649.00|1995|MFGR#1239
6656626635.00|1992|MFGR#1233
6657442630.00|1994|MFGR#1229
6674380917.00|1994|MFGR#125
6682531239.00|1994|MFGR#1233
6686343443.00|1997|MFGR#1213
6695984533.00|1997|MFGR#1234
6698160689.00|1992|MFGR#1210
6713851455.00|1997|MFGR#1227
6719944425.00|1996|MFGR#1214
6726232813.00|1992|MFGR#1225
6729758697.00|1994|MFGR#1237
6735203267.00|1994|MFGR#1220
6737030370.00|1993|MFGR#1226
6741447472.00|1994|MFGR#128
6748798674.00|1993|MFGR#1213
6751105342.00|1992|MFGR#123
6758915034.00|1995|MFGR#1222
6765391794.00|1997|MFGR#127
6767674884.00|1996|MFGR#1231
6768782589.00|1993|MFGR#125
6791487059.00|1994|MFGR#1231
6792716581.00|1996|MFGR#1216
6795372926.00|1997|MFGR#1210
6797851556.00|1992|MFGR#1226
6799586670.00|1996|MFGR#1233
6803208899.00|1996|MFGR#1210
6804217225.00|1997|MFGR#1225
6807518767.00|1992|MFGR#1222
6810838803.00|1995|MFGR#124
6814727906.00|1995|MFGR#1210
6817087386.00|1997|MFGR#124
6827320374.00|1997|MFGR#1236
6831936298.00|1996|MFGR#1219
6837011723.00|1993|MFGR#1214
6839363437.00|1997|MFGR#1231
6841323272.00|1997|MFGR#1218
6842913927.00|1994|MFGR#1236
6852509575.00|1997|MFGR#1211
6860573265.00|1994|MFGR#1240
6871471029.00|1995|MFGR#125
6871745279.00|1994|MFGR#127
6876063982.00|1994|MFGR#1211
6876271681.00|1993|MFGR#1215
6877592440.00|1997|MFGR#1216
6882429504.00|1994|MFGR#123
6888692967.00|1992|MFGR#124
6892277556.00|1997|MFGR#1221
6894301072.00|1992|MFGR#127
6896360674.00|1995|MFGR#1226
6901240712.00|1993|MFGR#1221
6911784528.00|1992|MFGR#1221
6914068086.00|1992|MFGR#1240
6914167635.00|1996|MFGR#1218
6914572704.00|1997|MFGR#1233
6920131851.00|1992|MFGR#122
6921461576.00|1993|MFGR#1224
6932539276.00|1995|MFGR#126
6932916854.00|1996|MFGR#1226
6934508536.00|1995|MFGR#128
6946904490.00|1994|MFGR#1234
6948241280.00|1996|MFGR#127
6950729483.00|1994|MFGR#1222
6953563766.00|1993|MFGR#1225
6962186844.00|1996|MFGR#123
6963466750.00|1993|MFGR#1233
6964606123.00|1992|MFGR#1218
6975926922.00|1995|MFGR#1215
6980304181.00|1995|MFGR#1218
6980818913.00|1995|MFGR#1236
6989219685.00|1992|MFGR#1219
6993244217.00|1994|MFGR#1235
6994059357.00|1996|MFGR#1236
7014608990.00|1993|MFGR#1216
7016225578.00|1996|MFGR#1221
7016399486.00|1993|MFGR#122
7016558676.00|1995|MFGR#122
7018451146.00|1993|MFGR#124
7026733124.00|1992|MFGR#1228
7028549361.00|1995|MFGR#1240
7033099432.00|1993|MFGR#1210
7033319171.00|1993|MFGR#1235
7038686432.00|1997|MFGR#1228
7041241334.00|1993|MFGR#1218
7041687661.00|1994|MFGR#1218
7041724061.00|1997|MFGR#1237
7045065590.00|1994|MFGR#124
7053041453.00|1997|MFGR#1217
7054384279.00|1993|MFGR#1240
7056019394.00|1997|MFGR#1240
7057174350.00|1996|MFGR#122
7061747639.00|1995|MFGR#1217
7064875610.00|1992|MFGR#1216
7065946515.00|1994|MFGR#1215
7066209373.00|1993|MFGR#128
7066945406.00|1994|MFGR#1216
7070468778.00|1995|MFGR#1213
7075150948.00|1997|MFGR#1235
7076447727.00|1995|MFGR#1211
7079477060.00|1997|MFGR#1215
7084450178.00|1996|MFGR#1240
7085493003.00|1996|MFGR#1213
7086290962.00|1993|MFGR#1228
7097586367.00|1992|MFGR#1213
7101221796.00|1997|MFGR#122
7101483116.00|1993|MFGR#1211
7104107107.00|1993|MFGR#1217
7110029031.00|1996|MFGR#124
7115650057.00|1995|MFGR#1237
7123619303.00|1996|MFGR#1225
7168251188.00|1995|MFGR#1232
7170421811.00|1994|MFGR#1224
7174359656.00|1992|MFGR#1236
7177449616.00|1994|MFGR#122
7185780867.00|1997|MFGR#1226
7190873122.00|1995|MFGR#1228
7199254483.00|1995|MFGR#1235
7199815846.00|1996|MFGR#1232
7205800515.00|1996|MFGR#1211
7209753033.00|1996|MFGR#1235
7214794632.00|1992|MFGR#1224
7216556851.00|1994|MFGR#1228
7223556844.00|1992|MFGR#1211
7231265359.00|1994|MFGR#1221
7275878429.00|1992|MFGR#1237
7276037704.00|1992|MFGR#1214
7286672269.00|1994|MFGR#1226
7306619371.00|1992|MFGR#1235
7310914441.00|1996|MFGR#1228
7324131115.00|1996|MFGR#1224
7358345972.00|1992|MFGR#1217
7373166413.00|1997|MFGR#1224
7376350918.00|1994|MFGR#1217
7395974437.00|1996|MFGR#1217
7398342585.00|1993|MFGR#1237
7404918843.00|1997|MFGR#1232
7456426461.00|1996|MFGR#1237
7526987653.00|1994|MFGR#1232
7568284786.00|1993|MFGR#1232
7645439345.00|1992|MFGR#1232
