UNITED ST1|UNITED ST2|1995|367724105.00
UNITED ST1|UNITED ST2|1996|488809523.00
UNITED ST1|UNITED ST2|1997|441258342.00
UNITED ST1|UNITED ST3|1992|557030733.00
UNITED ST1|UNITED ST3|1993|447606167.00
UNITED ST1|UNITED ST3|1994|449613864.00
UNITED ST1|UNITED ST3|1995|509297813.00
UNITED ST1|UNITED ST3|1996|475350237.00
UNITED ST1|UNITED ST3|1997|465811503.00
UNITED ST1|UNITED ST4|1992|653653579.00
UNITED ST1|UNITED ST4|1993|645188288.00
UNITED ST1|UNITED ST4|1994|661480093.00
UNITED ST1|UNITED ST4|1995|689306768.00
UNITED ST1|UNITED ST4|1996|654388271.00
UNITED ST1|UNITED ST4|1997|622389525.00
UNITED ST1|UNITED ST5|1992|522707791.00
UNITED ST1|UNITED ST5|1993|581498582.00
UNITED ST1|UNITED ST5|1994|511647717.00
UNITED ST1|UNITED ST5|1995|480167494.00
UNITED ST1|UNITED ST5|1996|500489616.00
UNITED ST1|UNITED ST5|1997|460632922.00
UNITED ST1|UNITED ST6|1992|533655125.00
UNITED ST1|UNITED ST6|1993|612111752.00
UNITED ST1|UNITED ST6|1994|543339622.00
UNITED ST1|UNITED ST6|1995|482454890.00
UNITED ST1|UNITED ST6|1996|581394034.00
UNITED ST1|UNITED ST6|1997|588357648.00
UNITED ST1|UNITED ST7|1992|627358646.00
UNITED ST1|UNITED ST7|1993|638676327.00
UNITED ST1|UNITED ST7|1994|688314400.00
UNITED ST1|UNITED ST7|1995|507789019.00
UNITED ST1|UNITED ST7|1996|536948858.00
UNITED ST1|UNITED ST7|1997|764996722.00
UNITED ST1|UNITED ST8|1992|413540552.00
UNITED ST1|UNITED ST8|1993|502609319.00
UNITED ST1|UNITED ST8|1994|468378417.00
UNITED ST1|UNITED ST8|1995|486477977.00
UNITED ST1|UNITED ST8|1996|498507607.00
UNITED ST1|UNITED ST8|1997|524156106.00
UNITED ST1|UNITED ST9|1992|528667468.00
UNITED ST1|UNITED ST9|1993|465958982.00
UNITED ST1|UNITED ST9|1994|520245687.00
UNITED ST1|UNITED ST9|1995|539781973.00
UNITED ST1|UNITED ST9|1996|526103154.00
UNITED ST1|UNITED ST9|1997|447285495.00
UNITED ST2|UNITED ST0|1992|552266868.00
UNITED ST2|UNITED ST0|1993|676168006.00
UNITED ST2|UNITED ST0|1994|627944687.00
UNITED ST2|UNITED ST0|1995|588981231.00
UNITED ST2|UNITED ST0|1996|625443178.00
UNITED ST2|UNITED ST0|1997|579830322.00
UNITED ST2|UNITED ST1|1992|466603152.00
UNITED ST2|UNITED ST1|1993|501921329.00
UNITED ST2|UNITED ST1|1994|441419163.00
UNITED ST2|UNITED ST1|1995|481668145.00
UNITED ST2|UNITED ST1|1996|379237736.00
UNITED ST2|UNITED ST1|1997|563489915.00
UNITED ST2|UNITED ST2|1992|337392164.00
UNITED ST2|UNITED ST2|1993|365118835.00
UNITED ST2|UNITED ST2|1994|304181775.00
UNITED ST2|UNITED ST2|1995|298893132.00
UNITED ST2|UNITED ST2|1996|459850116.00
UNITED ST2|UNITED ST2|1997|409423835.00
UNITED ST2|UNITED ST3|1992|424480175.00
UNITED ST2|UNITED ST3|1993|416706229.00
UNITED ST2|UNITED ST3|1994|347959638.00
UNITED ST2|UNITED ST3|1995|468959566.00
UNITED ST2|UNITED ST3|1996|404628822.00
UNITED ST2|UNITED ST3|1997|460645293.00
UNITED ST2|UNITED ST4|1992|562468660.00
UNITED ST2|UNITED ST4|1993|568850878.00
UNITED ST2|UNITED ST4|1994|538582888.00
UNITED ST2|UNITED ST4|1995|632174588.00
UNITED ST2|UNITED ST4|1996|561464825.00
UNITED ST2|UNITED ST4|1997|493508032.00
UNITED ST2|UNITED ST5|1992|489137855.00
UNITED ST2|UNITED ST5|1993|447985345.00
UNITED ST2|UNITED ST5|1994|425588564.00
UNITED ST2|UNITED ST5|1995|393336340.00
UNITED ST2|UNITED ST5|1996|433516234.00
UNITED ST2|UNITED ST5|1997|421340004.00
UNITED ST2|UNITED ST6|1992|531874995.00
UNITED ST2|UNITED ST6|1993|600399613.00
UNITED ST2|UNITED ST6|1994|618074500.00
UNITED ST2|UNITED ST6|1995|582576464.00
UNITED ST2|UNITED ST6|1996|469895082.00
UNITED ST2|UNITED ST6|1997|449056684.00
UNITED ST2|UNITED ST7|1992|602133734.00
UNITED ST2|UNITED ST7|1993|535208722.00
UNITED ST2|UNITED ST7|1994|550893367.00
UNITED ST2|UNITED ST7|1995|575455988.00
UNITED ST2|UNITED ST7|1996|492851357.00
UNITED ST2|UNITED ST7|1997|525148646.00
UNITED ST2|UNITED ST8|1992|451176264.00
UNITED ST2|UNITED ST8|1993|437950029.00
UNITED ST2|UNITED ST8|1994|448141751.00
UNITED ST2|UNITED ST8|1995|397970493.00
UNITED ST2|UNITED ST8|1996|398731080.00
UNITED ST2|UNITED ST8|1997|400608954.00
UNITED ST2|UNITED ST9|1992|448950577.00
UNITED ST2|UNITED ST9|1993|421617963.00
UNITED ST2|UNITED ST9|1994|393063786.00
UNITED ST2|UNITED ST9|1995|410912388.00
UNITED ST2|UNITED ST9|1996|424852229.00
UNITED ST2|UNITED ST9|1997|438778944.00
UNITED ST3|UNITED ST0|1992|667870734.00
UNITED ST3|UNITED ST0|1993|638720188.00
UNITED ST3|UNITED ST0|1994|701777347.00
UNITED ST3|UNITED ST0|1995|603004569.00
UNITED ST3|UNITED ST0|1996|613691569.00
UNITED ST3|UNITED ST0|1997|681047528.00
UNITED ST3|UNITED ST1|1992|527768138.00
UNITED ST3|UNITED ST1|1993|481830583.00
UNITED ST3|UNITED ST1|1994|601490356.00
UNITED ST3|UNITED ST1|1995|564215893.00
UNITED ST3|UNITED ST1|1996|520565018.00
UNITED ST3|UNITED ST1|1997|509507415.00
UNITED ST3|UNITED ST2|1992|423805702.00
UNITED ST3|UNITED ST2|1993|354981836.00
UNITED ST3|UNITED ST2|1994|443439510.00
UNITED ST3|UNITED ST2|1995|392236098.00
UNITED ST3|UNITED ST2|1996|335960843.00
UNITED ST3|UNITED ST2|1997|414570191.00
UNITED ST3|UNITED ST3|1992|391832233.00
UNITED ST3|UNITED ST3|1993|491694788.00
UNITED ST3|UNITED ST3|1994|485786751.00
UNITED ST3|UNITED ST3|1995|409432648.00
UNITED ST3|UNITED ST3|1996|475401156.00
UNITED ST3|UNITED ST3|1997|539419619.00
UNITED ST3|UNITED ST4|1992|590255555.00
UNITED ST3|UNITED ST4|1993|618456917.00
UNITED ST3|UNITED ST4|1994|461097729.00
UNITED ST3|UNITED ST4|1995|672340569.00
UNITED ST3|UNITED ST4|1996|675090612.00
UNITED ST3|UNITED ST4|1997|610969234.00
UNITED ST3|UNITED ST5|1992|499811670.00
UNITED ST3|UNITED ST5|1993|501711676.00
UNITED ST3|UNITED ST5|1994|460584398.00
UNITED ST3|UNITED ST5|1995|511065802.00
UNITED ST3|UNITED ST5|1996|556063248.00
UNITED ST3|UNITED ST5|1997|434224868.00
UNITED ST3|UNITED ST6|1992|506325321.00
UNITED ST3|UNITED ST6|1993|493895556.00
UNITED ST3|UNITED ST6|1994|578763620.00
UNITED ST3|UNITED ST6|1995|526387689.00
UNITED ST3|UNITED ST6|1996|527817914.00
UNITED ST3|UNITED ST6|1997|525732037.00
UNITED ST3|UNITED ST7|1992|601548381.00
UNITED ST3|UNITED ST7|1993|628331443.00
UNITED ST3|UNITED ST7|1994|626511985.00
UNITED ST3|UNITED ST7|1995|680044277.00
UNITED ST3|UNITED ST7|1996|667761354.00
UNITED ST3|UNITED ST7|1997|531393169.00
UNITED ST3|UNITED ST8|1992|497400437.00
UNITED ST3|UNITED ST8|1993|526619756.00
UNITED ST3|UNITED ST8|1994|443137212.00
UNITED ST3|UNITED ST8|1995|504585384.00
UNITED ST3|UNITED ST8|1996|547665797.00
UNITED ST3|UNITED ST8|1997|497829547.00
UNITED ST3|UNITED ST9|1992|437789907.00
UNITED ST3|UNITED ST9|1993|478135314.00
UNITED ST3|UNITED ST9|1994|526095782.00
UNITED ST3|UNITED ST9|1995|519120715.00
UNITED ST3|UNITED ST9|1996|495840106.00
UNITED ST3|UNITED ST9|1997|494677643.00
UNITED ST4|UNITED ST0|1992|584485792.00
UNITED ST4|UNITED ST0|1993|537671586.00
UNITED ST4|UNITED ST0|1994|558299985.00
UNITED ST4|UNITED ST0|1995|647021425.00
UNITED ST4|UNITED ST0|1996|648487293.00
UNITED ST4|UNITED ST0|1997|547188901.00
UNITED ST4|UNITED ST1|1992|482523760.00
UNITED ST4|UNITED ST1|1993|392262455.00
UNITED ST4|UNITED ST1|1994|546669022.00
UNITED ST4|UNITED ST1|1995|536703768.00
UNITED ST4|UNITED ST1|1996|406551178.00
UNITED ST4|UNITED ST1|1997|518890932.00
UNITED ST4|UNITED ST2|1992|424961589.00
UNITED ST4|UNITED ST2|1993|434068990.00
UNITED ST4|UNITED ST2|1994|342452640.00
UNITED ST4|UNITED ST2|1995|367768450.00
UNITED ST4|UNITED ST2|1996|346693356.00
UNITED ST4|UNITED ST2|1997|334014039.00
UNITED ST4|UNITED ST3|1992|408083401.00
UNITED ST4|UNITED ST3|1993|441000598.00
UNITED ST4|UNITED ST3|1994|408560297.00
UNITED ST4|UNITED ST3|1995|522777651.00
UNITED ST4|UNITED ST3|1996|442378395.00
UNITED ST4|UNITED ST3|1997|489321907.00
UNITED ST4|UNITED ST4|1992|561213309.00
UNITED ST4|UNITED ST4|1993|541659560.00
UNITED ST4|UNITED ST4|1994|621866628.00
UNITED ST4|UNITED ST4|1995|656302015.00
UNITED ST4|UNITED ST4|1996|671104754.00
UNITED ST4|UNITED ST4|1997|490238516.00
UNITED ST4|UNITED ST5|1992|534674651.00
UNITED ST4|UNITED ST5|1993|448296214.00
UNITED ST4|UNITED ST5|1994|503211526.00
UNITED ST4|UNITED ST5|1995|530583662.00
UNITED ST4|UNITED ST5|1996|452222548.00
UNITED ST4|UNITED ST5|1997|448883342.00
UNITED ST4|UNITED ST6|1992|552014977.00
UNITED ST4|UNITED ST6|1993|545266491.00
UNITED ST4|UNITED ST6|1994|538484631.00
UNITED ST4|UNITED ST6|1995|507067712.00
UNITED ST4|UNITED ST6|1996|466226854.00
UNITED ST4|UNITED ST6|1997|538916613.00
UNITED ST4|UNITED ST7|1992|671622052.00
UNITED ST4|UNITED ST7|1993|610001213.00
UNITED ST4|UNITED ST7|1994|542363114.00
UNITED ST4|UNITED ST7|1995|510477775.00
UNITED ST4|UNITED ST7|1996|609691522.00
UNITED ST4|UNITED ST7|1997|527569696.00
UNITED ST4|UNITED ST8|1992|475621758.00
UNITED ST4|UNITED ST8|1993|498290110.00
UNITED ST4|UNITED ST8|1994|473250767.00
UNITED ST4|UNITED ST8|1995|507955512.00
UNITED ST4|UNITED ST8|1996|469139984.00
UNITED ST4|UNITED ST8|1997|552565330.00
UNITED ST4|UNITED ST9|1992|520677333.00
UNITED ST4|UNITED ST9|1993|466937043.00
UNITED ST4|UNITED ST9|1994|480057774.00
UNITED ST4|UNITED ST9|1995|489330484.00
UNITED ST4|UNITED ST9|1996|467729771.00
UNITED ST4|UNITED ST9|1997|537570665.00
UNITED ST5|UNITED ST0|1992|694399553.00
UNITED ST5|UNITED ST0|1993|685018256.00
UNITED ST5|UNITED ST0|1994|751896625.00
UNITED ST5|UNITED ST0|1995|743090591.00
UNITED ST5|UNITED ST0|1996|721491392.00
UNITED ST5|UNITED ST0|1997|743699630.00
UNITED ST5|UNITED ST1|1992|614414329.00
UNITED ST5|UNITED ST1|1993|641894586.00
UNITED ST5|UNITED ST1|1994|458821023.00
UNITED ST5|UNITED ST1|1995|599417424.00
UNITED ST5|UNITED ST1|1996|545364153.00
UNITED ST5|UNITED ST1|1997|440687367.00
UNITED ST5|UNITED ST2|1992|445799189.00
UNITED ST5|UNITED ST2|1993|403791377.00
UNITED ST5|UNITED ST2|1994|404941392.00
UNITED ST5|UNITED ST2|1995|418018967.00
UNITED ST5|UNITED ST2|1996|534915431.00
UNITED ST5|UNITED ST2|1997|403004791.00
UNITED ST5|UNITED ST3|1992|470884860.00
UNITED ST5|UNITED ST3|1993|355343258.00
UNITED ST5|UNITED ST3|1994|478655682.00
UNITED ST5|UNITED ST3|1995|465845497.00
UNITED ST5|UNITED ST3|1996|562652451.00
UNITED ST5|UNITED ST3|1997|517669113.00
UNITED ST5|UNITED ST4|1992|643895081.00
UNITED ST5|UNITED ST4|1993|583834660.00
UNITED ST5|UNITED ST4|1994|655558118.00
UNITED ST5|UNITED ST4|1995|645275571.00
UNITED ST5|UNITED ST4|1996|748141544.00
UNITED ST5|UNITED ST4|1997|794077207.00
UNITED ST5|UNITED ST5|1992|508467320.00
UNITED ST5|UNITED ST5|1993|512321015.00
UNITED ST5|UNITED ST5|1994|470300441.00
UNITED ST5|UNITED ST5|1995|515817372.00
UNITED ST5|UNITED ST5|1996|500410021.00
UNITED ST5|UNITED ST5|1997|551993321.00
UNITED ST5|UNITED ST6|1992|636594464.00
UNITED ST5|UNITED ST6|1993|526249265.00
UNITED ST5|UNITED ST6|1994|573485377.00
UNITED ST5|UNITED ST6|1995|460002138.00
UNITED ST5|UNITED ST6|1996|550974868.00
UNITED ST5|UNITED ST6|1997|647343908.00
UNITED ST5|UNITED ST7|1992|606173877.00
UNITED ST5|UNITED ST7|1993|608682187.00
UNITED ST5|UNITED ST7|1994|633629750.00
UNITED ST5|UNITED ST7|1995|570500746.00
UNITED ST5|UNITED ST7|1996|621295659.00
UNITED ST5|UNITED ST7|1997|590269898.00
UNITED ST5|UNITED ST8|1992|477118447.00
UNITED ST5|UNITED ST8|1993|496029294.00
UNITED ST5|UNITED ST8|1994|460910044.00
UNITED ST5|UNITED ST8|1995|527739252.00
UNITED ST5|UNITED ST8|1996|511434318.00
UNITED ST5|UNITED ST8|1997|484911074.00
UNITED ST5|UNITED ST9|1992|536202104.00
UNITED ST5|UNITED ST9|1993|506130921.00
UNITED ST5|UNITED ST9|1994|512123126.00
UNITED ST5|UNITED ST9|1995|555558872.00
UNITED ST5|UNITED ST9|1996|630048883.00
UNITED ST5|UNITED ST9|1997|555193507.00
UNITED ST6|UNITED ST0|1992|599941978.00
UNITED ST6|UNITED ST0|1993|633683955.00
UNITED ST6|UNITED ST0|1994|688899526.00
UNITED ST6|UNITED ST0|1995|740520843.00
UNITED ST6|UNITED ST0|1996|700047699.00
UNITED ST6|UNITED ST0|1997|662031384.00
UNITED ST6|UNITED ST1|1992|507998575.00
UNITED ST6|UNITED ST1|1993|616346307.00
UNITED ST6|UNITED ST1|1994|496812483.00
UNITED ST6|UNITED ST1|1995|579934200.00
UNITED ST6|UNITED ST1|1996|509345984.00
UNITED ST6|UNITED ST1|1997|567928813.00
UNITED ST6|UNITED ST2|1992|441971261.00
UNITED ST6|UNITED ST2|1993|464352931.00
UNITED ST6|UNITED ST2|1994|496638231.00
UNITED ST6|UNITED ST2|1995|399696204.00
UNITED ST6|UNITED ST2|1996|348265969.00
UNITED ST6|UNITED ST2|1997|408509720.00
UNITED ST6|UNITED ST3|1992|479708985.00
UNITED ST6|UNITED ST3|1993|418763645.00
UNITED ST6|UNITED ST3|1994|521086078.00
UNITED ST6|UNITED ST3|1995|423934172.00
UNITED ST6|UNITED ST3|1996|478559013.00
UNITED ST6|UNITED ST3|1997|466830926.00
UNITED ST6|UNITED ST4|1992|588199761.00
UNITED ST6|UNITED ST4|1993|589814467.00
UNITED ST6|UNITED ST4|1994|760204598.00
UNITED ST6|UNITED ST4|1995|633677638.00
UNITED ST6|UNITED ST4|1996|588067749.00
UNITED ST6|UNITED ST4|1997|634262608.00
UNITED ST6|UNITED ST5|1992|501673118.00
UNITED ST6|UNITED ST5|1993|491958012.00
UNITED ST6|UNITED ST5|1994|544496153.00
UNITED ST6|UNITED ST5|1995|594427663.00
UNITED ST6|UNITED ST5|1996|480370301.00
UNITED ST6|UNITED ST5|1997|531583070.00
UNITED ST6|UNITED ST6|1992|565968099.00
UNITED ST6|UNITED ST6|1993|516433469.00
UNITED ST6|UNITED ST6|1994|571324988.00
UNITED ST6|UNITED ST6|1995|526817768.00
UNITED ST6|UNITED ST6|1996|577292456.00
UNITED ST6|UNITED ST6|1997|592639744.00
UNITED ST6|UNITED ST7|1992|492373178.00
UNITED ST6|UNITED ST7|1993|619722419.00
UNITED ST6|UNITED ST7|1994|605262002.00
UNITED ST6|UNITED ST7|1995|585223387.00
UNITED ST6|UNITED ST7|1996|573687498.00
UNITED ST6|UNITED ST7|1997|623654430.00
UNITED ST6|UNITED ST8|1992|496572671.00
UNITED ST6|UNITED ST8|1993|451761732.00
UNITED ST6|UNITED ST8|1994|408774156.00
UNITED ST6|UNITED ST8|1995|503934021.00
UNITED ST6|UNITED ST8|1996|512127354.00
UNITED ST6|UNITED ST8|1997|479609223.00
UNITED ST6|UNITED ST9|1992|558597234.00
UNITED ST6|UNITED ST9|1993|484164147.00
UNITED ST6|UNITED ST9|1994|478823472.00
UNITED ST6|UNITED ST9|1995|479386704.00
UNITED ST6|UNITED ST9|1996|621902634.00
UNITED ST6|UNITED ST9|1997|444709380.00
UNITED ST7|UNITED ST0|1992|560551477.00
UNITED ST7|UNITED ST0|1993|679548074.00
UNITED ST7|UNITED ST0|1994|630573424.00
UNITED ST7|UNITED ST0|1995|628239771.00
UNITED ST7|UNITED ST0|1996|559378341.00
UNITED ST7|UNITED ST0|1997|634210964.00
UNITED ST7|UNITED ST1|1992|505147744.00
UNITED ST7|UNITED ST1|1993|483815641.00
UNITED ST7|UNITED ST1|1994|600723701.00
UNITED ST7|UNITED ST1|1995|454869153.00
UNITED ST7|UNITED ST1|1996|399365592.00
UNITED ST7|UNITED ST1|1997|439711223.00
UNITED ST7|UNITED ST2|1992|455793617.00
UNITED ST7|UNITED ST2|1993|393574164.00
UNITED ST7|UNITED ST2|1994|424864938.00
UNITED ST7|UNITED ST2|1995|444664604.00
UNITED ST7|UNITED ST2|1996|449474585.00
UNITED ST7|UNITED ST2|1997|398422132.00
UNITED ST7|UNITED ST3|1992|424963531.00
UNITED ST7|UNITED ST3|1993|472164602.00
UNITED ST7|UNITED ST3|1994|457563053.00
UNITED ST7|UNITED ST3|1995|357769557.00
UNITED ST7|UNITED ST3|1996|426716636.00
UNITED ST7|UNITED ST3|1997|462393947.00
UNITED ST7|UNITED ST4|1992|537780321.00
UNITED ST7|UNITED ST4|1993|667215139.00
UNITED ST7|UNITED ST4|1994|546106137.00
UNITED ST7|UNITED ST4|1995|566504635.00
UNITED ST7|UNITED ST4|1996|583123426.00
UNITED ST7|UNITED ST4|1997|681590403.00
UNITED ST7|UNITED ST5|1992|485441798.00
UNITED ST7|UNITED ST5|1993|524373530.00
UNITED ST7|UNITED ST5|1994|552572484.00
UNITED ST7|UNITED ST5|1995|535829602.00
UNITED ST7|UNITED ST5|1996|418074763.00
UNITED ST7|UNITED ST5|1997|506847581.00
UNITED ST7|UNITED ST6|1992|512525342.00
UNITED ST7|UNITED ST6|1993|518675772.00
UNITED ST7|UNITED ST6|1994|550815803.00
UNITED ST7|UNITED ST6|1995|498331535.00
UNITED ST7|UNITED ST6|1996|482457763.00
UNITED ST7|UNITED ST6|1997|546566164.00
UNITED ST7|UNITED ST7|1992|609305262.00
UNITED ST7|UNITED ST7|1993|606016954.00
UNITED ST7|UNITED ST7|1994|546596701.00
UNITED ST7|UNITED ST7|1995|599107228.00
UNITED ST7|UNITED ST7|1996|649147456.00
UNITED ST7|UNITED ST7|1997|651245636.00
UNITED ST7|UNITED ST8|1992|417921355.00
UNITED ST7|UNITED ST8|1993|516142975.00
UNITED ST7|UNITED ST8|1994|508674978.00
UNITED ST7|UNITED ST8|1995|404214037.00
UNITED ST7|UNITED ST8|1996|424358598.00
UNITED ST7|UNITED ST8|1997|391560868.00
UNITED ST7|UNITED ST9|1992|551877346.00
UNITED ST7|UNITED ST9|1993|477024061.00
UNITED ST7|UNITED ST9|1994|451473244.00
UNITED ST7|UNITED ST9|1995|521580517.00
UNITED ST7|UNITED ST9|1996|479215694.00
UNITED ST7|UNITED ST9|1997|470122759.00
UNITED ST8|UNITED ST0|1992|704451618.00
UNITED ST8|UNITED ST0|1993|695033128.00
UNITED ST8|UNITED ST0|1994|760023125.00
UNITED ST8|UNITED ST0|1995|613834209.00
UNITED ST8|UNITED ST0|1996|735231035.00
UNITED ST8|UNITED ST0|1997|665770036.00
UNITED ST8|UNITED ST1|1992|655024545.00
UNITED ST8|UNITED ST1|1993|547470189.00
UNITED ST8|UNITED ST1|1994|569949104.00
UNITED ST8|UNITED ST1|1995|472654940.00
UNITED ST8|UNITED ST1|1996|526502810.00
UNITED ST8|UNITED ST1|1997|531207639.00
UNITED ST8|UNITED ST2|1992|455451656.00
UNITED ST8|UNITED ST2|1993|440102771.00
UNITED ST8|UNITED ST2|1994|453630099.00
UNITED ST8|UNITED ST2|1995|466401308.00
UNITED ST8|UNITED ST2|1996|337973825.00
UNITED ST8|UNITED ST2|1997|425791664.00
UNITED ST8|UNITED ST3|1992|519223260.00
UNITED ST8|UNITED ST3|1993|481356390.00
UNITED ST8|UNITED ST3|1994|528034145.00
UNITED ST8|UNITED ST3|1995|496448973.00
UNITED ST8|UNITED ST3|1996|421205489.00
UNITED ST8|UNITED ST3|1997|470061020.00
UNITED ST8|UNITED ST4|1992|749673458.00
UNITED ST8|UNITED ST4|1993|709491400.00
UNITED ST8|UNITED ST4|1994|626997570.00
UNITED ST8|UNITED ST4|1995|707039912.00
UNITED ST8|UNITED ST4|1996|727101131.00
UNITED ST8|UNITED ST4|1997|625002830.00
UNITED ST8|UNITED ST5|1992|427741989.00
UNITED ST8|UNITED ST5|1993|438403890.00
UNITED ST8|UNITED ST5|1994|560896366.00
UNITED ST8|UNITED ST5|1995|450053716.00
UNITED ST8|UNITED ST5|1996|556023895.00
UNITED ST8|UNITED ST5|1997|512842854.00
UNITED ST8|UNITED ST6|1992|516747946.00
UNITED ST8|UNITED ST6|1993|547685885.00
UNITED ST8|UNITED ST6|1994|557637772.00
UNITED ST8|UNITED ST6|1995|509781671.00
UNITED ST8|UNITED ST6|1996|524074744.00
UNITED ST8|UNITED ST6|1997|580147875.00
UNITED ST8|UNITED ST7|1992|660517111.00
UNITED ST8|UNITED ST7|1993|722037121.00
UNITED ST8|UNITED ST7|1994|628242447.00
UNITED ST8|UNITED ST7|1995|577057279.00
UNITED ST8|UNITED ST7|1996|689725467.00
UNITED ST8|UNITED ST7|1997|585668289.00
UNITED ST8|UNITED ST8|1992|504048649.00
UNITED ST8|UNITED ST8|1993|446900665.00
UNITED ST8|UNITED ST8|1994|440580166.00
UNITED ST8|UNITED ST8|1995|403935128.00
UNITED ST8|UNITED ST8|1996|567147681.00
UNITED ST8|UNITED ST8|1997|466256105.00
UNITED ST8|UNITED ST9|1992|564608032.00
UNITED ST8|UNITED ST9|1993|413860022.00
UNITED ST8|UNITED ST9|1994|620118747.00
UNITED ST8|UNITED ST9|1995|546597149.00
UNITED ST8|UNITED ST9|1996|586566093.00
UNITED ST8|UNITED ST9|1997|541843022.00
UNITED ST9|UNITED ST0|1992|643498595.00
UNITED ST9|UNITED ST0|1993|703418766.00
UNITED ST9|UNITED ST0|1994|644997087.00
UNITED ST9|UNITED ST0|1995|637809796.00
UNITED ST9|UNITED ST0|1996|669995769.00
UNITED ST9|UNITED ST0|1997|580273038.00
UNITED ST9|UNITED ST1|1992|545282720.00
UNITED ST9|UNITED ST1|1993|446917961.00
UNITED ST9|UNITED ST1|1994|576484274.00
UNITED ST9|UNITED ST1|1995|491074947.00
UNITED ST9|UNITED ST1|1996|485263150.00
UNITED ST9|UNITED ST1|1997|584908357.00
UNITED ST9|UNITED ST2|1992|458332990.00
UNITED ST9|UNITED ST2|1993|405968932.00
UNITED ST9|UNITED ST2|1994|458026518.00
UNITED ST9|UNITED ST2|1995|419661419.00
UNITED ST9|UNITED ST2|1996|316141917.00
UNITED ST9|UNITED ST2|1997|451955336.00
UNITED ST9|UNITED ST3|1992|447138639.00
UNITED ST9|UNITED ST3|1993|458957972.00
