INDIA|VIETNAM|1994|5251039815.00
INDIA|VIETNAM|1995|5207063284.00
INDIA|VIETNAM|1996|5293891531.00
INDIA|VIETNAM|1997|5003624837.00
INDONESIA|CHINA|1992|6310709533.00
INDONESIA|CHINA|1993|6612891249.00
INDONESIA|CHINA|1994|6483600910.00
INDONESIA|CHINA|1995|6928620620.00
INDONESIA|CHINA|1996|6613439112.00
INDONESIA|CHINA|1997|6577396314.00
INDONESIA|INDIA|1992|5770203218.00
INDONESIA|INDIA|1993|6151664306.00
INDONESIA|INDIA|1994|6198412245.00
INDONESIA|INDIA|1995|6173805183.00
INDONESIA|INDIA|1996|6138810863.00
INDONESIA|INDIA|1997|5789367105.00
INDONESIA|INDONESIA|1992|6905698988.00
INDONESIA|INDONESIA|1993|6931363262.00
INDONESIA|INDONESIA|1994|6315331086.00
INDONESIA|INDONESIA|1995|6268531321.00
INDONESIA|INDONESIA|1996|6750056283.00
INDONESIA|INDONESIA|1997|6398427821.00
INDONESIA|JAPAN|1992|5663765610.00
INDONESIA|JAPAN|1993|6147605249.00
INDONESIA|JAPAN|1994|6141195969.00
INDONESIA|JAPAN|1995|6019093871.00
INDONESIA|JAPAN|1996|6055638222.00
INDONESIA|JAPAN|1997|6001427956.00
INDONESIA|VIETNAM|1992|5302638372.00
INDONESIA|VIETNAM|1993|5840287722.00
INDONESIA|VIETNAM|1994|5624346368.00
INDONESIA|VIETNAM|1995|5574974066.00
INDONESIA|VIETNAM|1996|5438514387.00
INDONESIA|VIETNAM|1997|5665678132.00
JAPAN|CHINA|1992|6067100655.00
JAPAN|CHINA|1993|6292293995.00
JAPAN|CHINA|1994|6320009218.00
JAPAN|CHINA|1995|6519889385.00
JAPAN|CHINA|1996|6088985564.00
JAPAN|CHINA|1997|5973849687.00
JAPAN|INDIA|1992|5802749985.00
JAPAN|INDIA|1993|5823343157.00
JAPAN|INDIA|1994|5645818872.00
JAPAN|INDIA|1995|5730743126.00
JAPAN|INDIA|1996|5644579616.00
JAPAN|INDIA|1997|5796921992.00
JAPAN|INDONESIA|1992|6222565638.00
JAPAN|INDONESIA|1993|6053946313.00
JAPAN|INDONESIA|1994|6013034618.00
JAPAN|INDONESIA|1995|5947000735.00
JAPAN|INDONESIA|1996|6227447856.00
JAPAN|INDONESIA|1997|6429270126.00
JAPAN|JAPAN|1992|5648034711.00
JAPAN|JAPAN|1993|5430318583.00
JAPAN|JAPAN|1994|5753821482.00
JAPAN|JAPAN|1995|5952279129.00
JAPAN|JAPAN|1996|5566204795.00
JAPAN|JAPAN|1997|5790450039.00
JAPAN|VIETNAM|1992|5401692555.00
JAPAN|VIETNAM|1993|5406569653.00
JAPAN|VIETNAM|1994|5275821637.00
JAPAN|VIETNAM|1995|5501313775.00
JAPAN|VIETNAM|1996|5334277549.00
JAPAN|VIETNAM|1997|5249874614.00
VIETNAM|CHINA|1992|6332844390.00
VIETNAM|CHINA|1993|6413579999.00
VIETNAM|CHINA|1994|6709883442.00
VIETNAM|CHINA|1995|6332731268.00
VIETNAM|CHINA|1996|6428653890.00
VIETNAM|CHINA|1997|6164218723.00
VIETNAM|INDIA|1992|5698511401.00
VIETNAM|INDIA|1993|6161174477.00
VIETNAM|INDIA|1994|5789398691.00
VIETNAM|INDIA|1995|6198441957.00
VIETNAM|INDIA|1996|5807486983.00
VIETNAM|INDIA|1997|5730121608.00
VIETNAM|INDONESIA|1992|6340181707.00
VIETNAM|INDONESIA|1993|6511639352.00
VIETNAM|INDONESIA|1994|6347441931.00
VIETNAM|INDONESIA|1995|6057820148.00
VIETNAM|INDONESIA|1996|6295626732.00
VIETNAM|INDONESIA|1997|6363583120.00
VIETNAM|JAPAN|1992|5863786349.00
VIETNAM|JAPAN|1993|5874266867.00
VIETNAM|JAPAN|1994|6231973047.00
VIETNAM|JAPAN|1995|6263957020.00
VIETNAM|JAPAN|1996|5919997150.00
VIETNAM|JAPAN|1997|5689345230.00
VIETNAM|VIETNAM|1992|5111731778.00
VIETNAM|VIETNAM|1993|5554161183.00
VIETNAM|VIETNAM|1994|5418498159.00
VIETNAM|VIETNAM|1995|5754727607.00
VIETNAM|VIETNAM|1996|5860842302.00
VIETNAM|VIETNAM|1997|5620251324.00
