10097|223481.0752|7074.78|KENYA
100975|12775.1910|5302.34|UNITED KINGDOM
100979|286431.2701|9032.77|KENYA
100993|54467.8582|4617.27|ROMANIA
100996|6394.2400|759.65|EGYPT
100997|94145.8284|5354.43|RUSSIA
10100|14046.7824|6718.30|INDONESIA
101002|35080.6380|8331.12|IRAQ
101005|153472.4142|777.82|ETHIOPIA
101017|50854.0000|9887.72|BRAZIL
101018|54591.5178|4000.03|PERU
101020|144816.4406|9666.78|INDONESIA
101026|141872.2020|9277.62|UNITED KINGDOM
101030|23794.9440|6582.36|ROMANIA
101038|208289.7420|864.95|IRAN
101039|388780.1426|4218.46|IRAQ
101041|111660.7659|9264.00|UNITED STATES
101042|26472.0450|4132.93|UNITED STATES
101047|100268.9022|1995.13|FRANCE
10105|133744.7490|3600.51|MOZAMBIQUE
101059|16730.2080|5998.19|CANADA
101062|276810.2965|5629.95|EGYPT
10106|35436.9280|802.38|CHINA
101065|88476.0937|5723.48|KENYA
101066|82332.9744|8605.56|INDIA
101069|85266.9483|2846.13|INDONESIA
101071|34066.0688|7894.96|VIETNAM
101074|389541.2697|1358.28|GERMANY
101077|99626.2212|1172.85|IRAN
101080|29760.2016|9783.98|ARGENTINA
101083|222117.6995|4232.36|INDONESIA
101086|343614.0346|4444.66|INDIA
101087|99593.0208|9481.15|IRAN
10109|193638.5348|3376.73|CANADA
101092|117265.6048|6412.49|IRAQ
101095|5913.6532|8557.81|IRAQ
101098|4779.6952|3516.05|MOZAMBIQUE
101099|31521.5565|282.38|UNITED KINGDOM
101104|46646.5725|-164.48|IRAQ
101107|24710.4720|921.83|UNITED STATES
101108|102464.8080|3179.29|IRAQ
101110|73996.2664|7511.61|VIETNAM
101111|306212.4884|9651.12|ALGERIA
101113|402420.9590|6768.34|BRAZIL
101114|207933.9583|2584.90|CANADA
101116|264371.9193|-719.57|KENYA
10112|110098.9860|8621.63|INDIA
101122|104117.2809|1992.29|GERMANY
101125|35592.7936|8513.11|UNITED STATES
101135|184371.5963|4992.76|CANADA
101140|213151.7204|-685.25|INDIA
10114|148415.8405|4346.51|KENYA
101149|202084.2428|9513.68|RUSSIA
101150|35707.3920|9568.29|EGYPT
10115|3194.7453|9713.71|BRAZIL
101158|240898.7322|8315.83|ARGENTINA
10117|49733.3379|4959.72|MOZAMBIQUE
101179|72696.2688|24.48|JORDAN
101180|37694.6596|2405.98|INDIA
101182|44209.8272|-268.06|MOZAMBIQUE
101183|65557.8198|2664.02|ROMANIA
101185|105055.8276|2817.20|MOROCCO
101186|117607.4848|2639.71|RUSSIA
101191|26771.2776|1037.69|VIETNAM
101194|203455.0922|3790.51|GERMANY
101197|7996.2120|3821.71|JAPAN
10120|139586.2226|7705.85|FRANCE
101203|78395.2200|8913.40|IRAQ
101207|130325.5941|949.94|CHINA
101210|21079.9512|-67.54|SAUDI ARABIA
10121|135901.9828|7250.66|VIETNAM
101218|228937.5540|427.10|INDIA
101219|360525.2114|4208.81|UNITED STATES
101221|119633.5300|4090.07|SAUDI ARABIA
101227|109812.6678|5556.79|IRAN
101230|41084.7584|9882.97|JORDAN
101233|21357.0000|9282.30|BRAZIL
101239|156097.3421|3505.86|PERU
101242|201201.3906|1369.16|EGYPT
101248|92057.2870|871.33|IRAN
101254|162927.1284|7184.02|ALGERIA
101263|251114.6222|8416.12|EGYPT
101264|134652.5163|9747.26|ETHIOPIA
101266|95410.8816|8684.00|EGYPT
101267|83599.2304|2001.04|BRAZIL
10126|95134.7036|677.79|BRAZIL
101270|77036.9600|8390.43|VIETNAM
101275|195484.3362|8346.85|IRAN
101278|191647.1292|7442.45|KENYA
101279|199094.4576|2291.86|ALGERIA
101284|191212.6758|1464.66|SAUDI ARABIA
10129|41920.3148|-921.59|BRAZIL
101302|142020.6474|8958.58|ARGENTINA
101303|170680.5607|7897.80|PERU
101308|176186.2401|8020.89|KENYA
101311|58759.6680|3464.43|SAUDI ARABIA
101314|142255.1460|6565.96|INDONESIA
101320|97993.1300|9815.05|JORDAN
101329|226829.1822|2891.78|ARGENTINA
101332|97950.2344|3640.44|BRAZIL
101338|38171.7504|2158.45|JORDAN
101342|91612.4517|8752.67|UNITED STATES
101344|87733.3975|-913.44|JORDAN
101345|89495.7831|1726.97|RUSSIA
101347|82494.4242|7177.79|MOROCCO
101350|161196.3045|-38.28|RUSSIA
101351|85028.7768|3520.17|UNITED KINGDOM
101353|288479.3282|9702.81|FRANCE
101356|309158.8862|6594.94|RUSSIA
101359|147270.3675|4370.06|VIETNAM
101362|175656.9609|8931.66|UNITED KINGDOM
101363|10208.4000|6456.82|VIETNAM
101365|296522.0490|9396.30|UNITED KINGDOM
101371|47726.9800|1874.97|ETHIOPIA
101374|204995.0813|630.50|INDIA
101375|64166.2840|1731.01|RUSSIA
101380|104845.0080|6071.26|MOROCCO
101381|2118.7090|1621.35|JAPAN
101383|141105.5320|372.91|INDONESIA
101384|125514.1406|6456.19|ARGENTINA
101386|82107.0560|3158.77|INDIA
101389|39412.8115|5294.69|JORDAN
101390|135905.3760|6871.84|EGYPT
101392|161629.9800|6992.28|UNITED STATES
101398|24726.4920|6284.50|FRANCE
101399|169695.1802|-385.83|INDONESIA
101402|12415.4828|689.67|IRAN
101404|337271.4380|8864.66|IRAQ
101405|50856.6656|2482.32|INDIA
101407|262611.0513|1947.68|MOROCCO
101408|51651.7344|7546.95|IRAQ
101410|71370.4600|5875.47|INDONESIA
101411|70970.4582|-25.25|JORDAN
101414|119588.7228|1812.54|UNITED KINGDOM
101417|21746.0040|5132.60|CANADA
101419|76168.5516|5004.29|JORDAN
101423|47644.2876|3835.73|IRAN
101425|94890.9186|4943.27|UNITED KINGDOM
101426|120929.5719|7466.60|UNITED STATES
101428|98591.8340|5054.73|UNITED STATES
101429|84043.0635|-134.62|SAUDI ARABIA
101435|145842.2448|-714.76|FRANCE
101440|170964.0018|3088.10|JORDAN
101443|207846.9432|5907.95|MOROCCO
101458|37380.4200|-736.82|VIETNAM
101459|175904.1132|267.35|ALGERIA
101464|78819.2670|952.68|BRAZIL
101467|76940.6040|4049.62|KENYA
101470|106928.9126|6350.62|CHINA
101473|189683.1387|9438.20|CHINA
101476|253175.9969|1506.60|ALGERIA
101479|109226.4318|1603.31|PERU
101480|315154.3156|5729.48|FRANCE
101482|208260.4059|3907.60|MOROCCO
10148|35037.5506|5002.96|CHINA
101489|7345.9200|9685.09|UNITED KINGDOM
101491|19796.3850|7512.05|FRANCE
101492|42896.2500|6076.30|CANADA
101498|255582.6674|-786.59|BRAZIL
101503|90562.4210|3561.70|ALGERIA
10150|39298.6500|8465.69|KENYA
101509|78488.6824|1939.27|ETHIOPIA
1015|122114.8624|6392.00|IRAN
101512|56510.8470|5854.19|CHINA
101513|189566.6432|5363.95|IRAQ
101518|20155.4730|9856.81|SAUDI ARABIA
101524|119449.7644|3127.88|FRANCE
101531|154073.6016|-386.58|EGYPT
10153|14403.1800|8917.55|INDIA
101533|28052.6130|7310.39|UNITED STATES
101534|406783.2057|4705.49|ARGENTINA
101536|137291.4648|7735.26|JORDAN
101539|266483.0960|9472.28|MOZAMBIQUE
101540|134854.2775|6737.44|BRAZIL
101548|68644.4350|665.95|EGYPT
101551|213842.7738|1440.69|INDIA
101552|41730.2724|638.19|MOROCCO
101557|129753.5080|1369.38|JAPAN
101558|18351.9490|1087.44|KENYA
101560|140144.1808|7931.22|CHINA
101563|160289.8839|9369.30|VIETNAM
101564|15403.1229|2974.15|CHINA
101576|127847.6976|8935.01|ARGENTINA
101581|127149.1710|125.22|UNITED KINGDOM
101584|29404.5696|5768.80|JAPAN
101587|43934.1750|6464.27|PERU
101590|275393.7389|-144.94|ALGERIA
10159|123842.9423|9023.25|ROMANIA
101593|150272.0898|-196.59|ALGERIA
101594|99456.9336|4820.29|VIETNAM
101596|86032.5312|179.17|CANADA
101599|108496.2766|9812.97|INDONESIA
101603|114866.4242|6164.46|ROMANIA
101605|93121.9602|9017.30|BRAZIL
101611|105311.2628|1312.98|MOZAMBIQUE
1016|118453.3322|2357.54|IRAQ
101614|32266.5408|6120.71|ETHIOPIA
101629|59883.1514|7185.36|FRANCE
101632|39342.8968|977.17|ALGERIA
101635|180795.2260|6348.94|VIETNAM
101636|172946.0025|4696.44|UNITED KINGDOM
101642|125058.6788|4054.16|ROMANIA
101644|80953.1824|8757.01|VIETNAM
101653|55741.0599|1365.39|INDIA
101656|4786.8867|988.07|CANADA
101657|46319.2830|5390.60|INDONESIA
101659|114734.0006|9334.44|ETHIOPIA
101662|169126.0804|8875.40|PERU
101665|25907.4543|6556.69|UNITED STATES
101668|3678.9684|9362.38|JORDAN
101669|51384.7656|7596.74|INDIA
101672|160062.2576|4324.04|VIETNAM
101674|103534.4868|3249.64|CHINA
101678|56192.8752|8137.19|KENYA
101683|102299.4376|29.63|ETHIOPIA
10168|59467.3989|9157.45|GERMANY
101686|37946.9340|5789.09|MOZAMBIQUE
101689|58294.6640|8902.35|ALGERIA
101692|137497.7720|2526.96|VIETNAM
10169|26998.7900|6350.57|UNITED STATES
101693|89216.2600|8541.26|ROMANIA
101695|134936.9436|-793.66|ETHIOPIA
101698|101046.3452|5771.17|GERMANY
101701|119613.1126|4784.15|FRANCE
101707|191096.0492|372.59|MOZAMBIQUE
101714|20577.6000|2132.58|INDONESIA
101716|55622.2212|1934.70|IRAQ
101717|49604.9660|9515.34|GERMANY
101720|7293.8520|1454.70|MOZAMBIQUE
10172|180307.1538|8680.31|INDIA
101731|39764.1816|9460.87|ALGERIA
101734|99043.6779|337.57|RUSSIA
101737|87567.6622|9879.04|KENYA
101740|55410.9836|4180.65|GERMANY
10174|164307.1540|7529.08|IRAQ
101743|350364.2220|6873.19|EGYPT
101749|5796.0600|1005.79|INDIA
101755|114990.6444|9288.50|INDIA
101756|41653.1580|8931.65|CANADA
101761|51616.2550|1841.18|JORDAN
101770|134667.1899|2399.67|KENYA
101774|23107.8528|8.54|SAUDI ARABIA
10177|51575.3280|5517.60|UNITED STATES
101779|75952.2813|731.50|ARGENTINA
101780|130177.0608|5342.74|ETHIOPIA
101783|107699.0154|2411.35|JAPAN
101785|34272.2304|3798.07|CHINA
101786|40604.9868|-852.87|IRAN
101789|58695.3360|4735.88|MOZAMBIQUE
101791|98526.7770|6992.84|UNITED KINGDOM
101797|152343.5672|3643.44|MOZAMBIQUE
101800|3789.7600|5231.28|ROMANIA
101804|13859.3952|7132.03|INDONESIA
10180|42464.0799|1331.07|INDIA
101810|67059.8255|8787.11|CHINA
101812|47902.1600|2977.02|UNITED STATES
101813|27063.5904|4715.07|EGYPT
101815|36645.7344|1453.22|ROMANIA
101818|110540.7460|1284.29|SAUDI ARABIA
101824|64101.5520|-963.70|VIETNAM
101827|179480.1516|2098.35|ARGENTINA
101828|63768.4810|-987.41|CHINA
101830|122710.7538|777.91|MOZAMBIQUE
10183|132644.8122|9550.93|INDIA
101833|53506.4175|2381.58|IRAQ
101836|134226.1440|4495.19|UNITED STATES
101839|51964.7638|681.62|ARGENTINA
101840|95929.9533|2865.66|MOZAMBIQUE
101842|151573.3785|3008.59|KENYA
101848|276517.1803|7536.03|INDONESIA
101855|123298.2628|8997.98|EGYPT
101860|54904.1243|6960.97|ROMANIA
10186|183141.7226|5703.46|GERMANY
101863|84153.0320|5222.58|GERMANY
101866|244315.8173|7319.17|UNITED STATES
101869|82945.5500|2504.27|MOZAMBIQUE
101873|267917.1991|2019.53|ROMANIA
101879|150088.8345|7478.67|ROMANIA
101881|487991.5299|6079.37|GERMANY
101884|135775.7264|6621.41|INDIA
101885|93823.1904|8145.45|EGYPT
101887|74136.9450|351.53|RUSSIA
101888|12209.1552|-915.23|INDIA
101890|55719.2520|1328.48|VIETNAM
10189|9789.0660|3171.98|IRAN
101902|75625.7703|1536.53|ALGERIA
101905|9269.6058|2055.09|CHINA
101908|79494.2905|6034.88|IRAQ
101914|230803.6449|4630.57|SAUDI ARABIA
101917|209282.6190|-850.82|CANADA
101929|8808.6000|-645.42|EGYPT
101930|147249.8510|7394.61|IRAN
101932|55176.1560|5199.71|IRAN
101938|19659.9024|827.85|INDONESIA
101939|42018.6381|7678.73|VIETNAM
101944|1738.2123|7245.49|SAUDI ARABIA
101947|16515.3800|9540.94|ALGERIA
101948|41375.6100|5694.40|SAUDI ARABIA
101956|51188.6400|6569.57|JORDAN
101962|211548.2625|4666.08|FRANCE
10196|6404.8356|3603.58|FRANCE
101966|74628.9466|1874.68|GERMANY
101969|25502.6835|4982.61|UNITED KINGDOM
101971|137541.6708|-370.34|VIETNAM
101975|150900.1344|8922.69|SAUDI ARABIA
101984|139789.5670|6193.25|PERU
101986|205168.7993|5398.42|INDONESIA
101987|24386.3550|1275.74|KENYA
101992|82083.1954|1673.96|IRAQ
101998|637029.5667|3790.89|UNITED KINGDOM
102004|88023.6627|6763.33|CANADA
102005|106802.9204|6312.28|IRAN
102010|240977.0366|3896.61|INDONESIA
10201|37826.1975|3600.54|KENYA
102014|112960.9940|2768.77|CHINA
102017|142815.8544|2668.98|CHINA
102019|299382.8547|2298.65|VIETNAM
102023|68822.5660|7315.12|ETHIOPIA
102025|51472.9900|1896.31|UNITED KINGDOM
102029|95764.1336|8929.52|INDIA
102032|34554.0240|8088.18|IRAQ
102034|108340.1856|2379.27|IRAN
102040|120427.4387|-93.51|CANADA
102043|203955.4882|986.23|JORDAN
102044|86048.1282|7532.99|CANADA
10204|63377.1047|3633.88|RUSSIA
102046|85089.4800|2315.83|PERU
102047|106717.6682|2136.88|JAPAN
102050|211678.9710|2632.28|INDONESIA
102052|73364.2176|7349.46|KENYA
102061|4019.5545|41.20|ARGENTINA
102067|104173.8186|6659.26|GERMANY
102070|138226.8225|7249.43|JAPAN
102073|94108.9118|-255.73|INDIA
102074|56723.7816|920.68|ROMANIA
102085|31992.4000|1048.99|PERU
102098|110073.5340|1157.68|FRANCE
102100|114756.7639|6578.17|CHINA
10210|177620.9432|5943.22|MOZAMBIQUE
102103|78382.1205|9478.71|JORDAN
102106|297147.9164|7227.56|JAPAN
102109|107151.9590|2686.00|MOZAMBIQUE
102110|142936.5414|8541.43|UNITED STATES
10211|117982.1664|5785.96|INDIA
102112|162837.7526|4567.80|ARGENTINA
102115|42574.7770|5101.45|ROMANIA
102116|197649.7886|4113.15|IRAN
102125|173078.5465|9791.89|ALGERIA
102127|33463.1619|6518.95|JAPAN
102128|221371.7080|2046.86|INDONESIA
102130|115995.4336|8000.00|UNITED KINGDOM
102133|239704.2918|1200.98|GERMANY
102142|160512.9658|4149.75|INDONESIA
102145|99181.6072|9085.18|KENYA
102146|22266.0900|1704.08|IRAQ
102148|2431.2348|7712.25|KENYA
102149|211656.3748|4907.75|MOROCCO
102151|114133.6952|-809.42|ROMANIA
102154|62558.7432|2710.69|ROMANIA
102163|51990.9330|7123.40|ETHIOPIA
102164|26355.6540|7953.09|KENYA
1021|67970.0464|1286.76|FRANCE
102169|83836.8251|5760.24|EGYPT
10217|185149.4486|1562.47|RUSSIA
102173|138728.7071|-481.52|RUSSIA
102175|80676.2156|1350.49|GERMANY
102182|239353.4446|2317.73|BRAZIL
102187|106804.2522|-896.03|ETHIOPIA
102191|6695.7936|8301.16|PERU
102193|258057.6738|6839.20|UNITED STATES
102199|83719.4841|8908.03|MOROCCO
102202|150200.2338|3978.46|IRAQ
102211|109645.7612|8203.41|ALGERIA
102212|200887.7776|9814.83|PERU
102217|112706.7036|6544.22|MOZAMBIQUE
10222|112303.8675|2119.76|GERMANY
102221|153238.2603|9547.40|JAPAN
1022|231518.4562|9605.83|INDIA
102223|67685.3625|8773.36|BRAZIL
102224|63758.8840|8000.06|KENYA
102227|67950.4952|5263.64|PERU
102232|41494.2882|4270.56|INDONESIA
102235|68828.6908|9866.32|UNITED KINGDOM
102238|140392.8674|2191.15|UNITED STATES
102241|83188.0364|1210.86|ETHIOPIA
102250|118895.5970|8982.70|ALGERIA
10225|124251.1690|3690.09|EGYPT
102253|130298.2627|8580.46|CANADA
102256|58419.3922|4519.20|JORDAN
102259|157032.2490|9579.08|GERMANY
102262|101042.4293|5837.50|JORDAN
102265|47023.3400|5163.42|CANADA
102266|45464.3644|648.63|EGYPT
102268|129366.7116|8102.49|CHINA
102272|48023.1221|5877.15|BRAZIL
102275|16956.1900|-424.74|PERU
102286|71905.5978|4929.05|ROMANIA
102290|162326.9970|1197.87|PERU
102295|20354.3496|5336.76|PERU
102298|106619.7528|6695.55|RUSSIA
102307|86545.3200|3881.17|IRAN
102310|40111.7535|8469.57|JAPAN
102311|88235.2565|6103.69|CHINA
102314|59722.1820|6870.53|INDIA
10231|9756.9750|-7.00|UNITED STATES
102320|55902.4340|4239.05|IRAN
102322|111640.0911|6560.34|MOROCCO
10232|44665.1562|1242.74|BRAZIL
102325|222175.3224|-496.95|ROMANIA
102329|183116.4785|1996.91|CHINA
102331|141318.0936|4653.42|UNITED STATES
102334|138383.1300|4099.38|ETHIOPIA
102337|175292.3867|5795.63|JORDAN
102343|177472.8745|815.90|JORDAN
102344|33011.3420|4762.34|SAUDI ARABIA
102356|60760.0600|8730.07|INDIA
